epoch,loss,reward,rnd_loss,steps
1.0,1413.102,-131.95789462420151,nan,375.8
2.0,629.31055,-110.93500809137261,nan,67.4
3.0,917.9796,-63.89191549408425,nan,1288.8
4.0,60.853035,-87.91732170233436,nan,687.0
5.0,37.695023,-85.65193770563448,nan,673.4
6.0,139.95596,-87.98387487638432,nan,671.4
7.0,108.043915,-113.31378185201595,nan,92.4
8.0,379.353,-107.12699053015504,nan,386.2
9.0,127.0835,-116.91750937344382,nan,562.8
10.0,246.06795,-139.68968594573045,nan,452.0
11.0,319.79697,-161.50898517080486,nan,805.8
12.0,322.0213,-131.045831355902,nan,660.4
13.0,135.47911,-176.20142869160108,nan,1436.6
14.0,208.90001,-160.93621093155892,nan,1432.6
15.0,154.97719,-140.30263277345506,nan,1148.2
16.0,68.316,-107.11916496892914,nan,1599.0
17.0,26.394014,-108.7819713682392,nan,1599.0
18.0,8.950205,-103.41446201398439,nan,1599.0
19.0,12.905404,-103.23017151494241,nan,987.6
20.0,2.5730824,-108.23016021019717,nan,688.2
21.0,18.041145,-92.5496958288862,nan,1599.0
22.0,13.807697,-92.96373343978921,nan,1294.8
23.0,0.762833,-83.83510086811111,nan,1599.0
24.0,8.509619,-78.29517422729948,nan,1599.0
25.0,0.39986488,-76.16773854298329,nan,1599.0
26.0,0.26979572,-70.01125591175833,nan,1599.0
27.0,0.23146056,-64.44950608743004,nan,1599.0
28.0,0.22172356,-63.02338639444033,nan,1599.0
29.0,0.34991193,-58.521367821030786,nan,1599.0
30.0,3.0987518,-56.911966079928234,nan,1599.0
31.0,0.23020186,-52.35382245476105,nan,1599.0
32.0,0.23428075,-51.181078456679,nan,1599.0
33.0,0.203246,-49.444330505226716,nan,1599.0
34.0,0.32132939,-61.861024044794796,nan,1295.8
35.0,0.56533885,-44.33212086078619,nan,1599.0
36.0,0.43180162,-58.291292689548015,nan,1299.8
37.0,11.533911,-84.29822740426583,nan,689.2
38.0,27.691893,-54.00161942122456,nan,1290.4
39.0,103.02233,-39.19819832992188,nan,1599.0
40.0,158.33916,-61.38221283895084,nan,984.6
41.0,63.9438,-65.63116409227132,nan,987.8
42.0,42.732616,-51.60162290710058,nan,1293.4
43.0,4.981372,-41.665874513798975,nan,1599.0
44.0,10.50503,-48.499040536947255,nan,1307.4
45.0,3.5943117,-50.78897554398609,nan,1296.0
46.0,63.983307,-24.321345561904007,nan,1599.0
47.0,3.0947828,-29.08222446249034,nan,1599.0
48.0,41.26445,-22.842441962270062,nan,1599.0
49.0,0.34857175,-22.21241280463259,nan,1599.0
50.0,0.33969736,-21.29253005113036,nan,1599.0
51.0,8.209514,-24.53971613197071,nan,1599.0
52.0,0.2689074,-39.206616512025654,nan,1300.0
53.0,0.33083612,-20.583220525084872,nan,1599.0
54.0,0.20441183,-24.161227573575594,nan,1599.0
55.0,0.07677798,-20.11973078883336,nan,1599.0
56.0,0.34829012,-19.966800026844084,nan,1599.0
57.0,12.626864,-140.06925067659557,nan,547.2
58.0,442.71536,-96.97237652242492,nan,385.2
59.0,482.54553,-45.77804043786365,nan,1310.6
60.0,257.45724,-125.72375499601381,nan,413.2
61.0,247.43156,-169.42180745509688,nan,963.0
62.0,129.45837,-143.38770255010678,nan,562.6
63.0,144.66939,-177.27050757674812,nan,1522.0
64.0,65.446236,-142.9168906965998,nan,1599.0
65.0,11.2376795,-121.0020074731871,nan,989.6
66.0,24.726183,-115.51709763654685,nan,1599.0
67.0,16.884647,-103.19812540408748,nan,1298.2
68.0,25.896585,-90.72125707369591,nan,1599.0
69.0,11.508689,-86.46702330166295,nan,1297.8
70.0,10.233093,-75.86756972504944,nan,1599.0
71.0,4.6489635,-70.03769726112573,nan,1599.0
72.0,1.4684063,-75.19333845044562,nan,1599.0
73.0,4.9920893,-70.49996410426357,nan,1599.0
74.0,1.2007512,-66.57220887440936,nan,1599.0
75.0,6.8163934,-63.256027897998685,nan,1599.0
76.0,1.236379,-59.66559491223571,nan,1599.0
77.0,7.831973,-57.01054448998228,nan,1599.0
78.0,1.4503398,-49.64714852034315,nan,1599.0
79.0,7.5308127,-61.96892198006822,nan,1295.0
80.0,3.767211,-34.64601390466693,nan,1599.0
81.0,15.541523,-42.2142796784688,nan,1599.0
82.0,3.7965596,-57.779221694868944,nan,1599.0
83.0,9.431398,-58.38079469055331,nan,1599.0
84.0,1.2017683,-51.17446185860998,nan,1599.0
85.0,1.4817564,-57.85540672643388,nan,1599.0
86.0,1.2329801,-47.38239117399739,nan,1599.0
87.0,14.000112,-42.910670163231586,nan,1599.0
88.0,12.2477,-38.81886344099378,nan,1599.0
89.0,1.531368,-25.070984436606288,nan,1599.0
90.0,8.297978,-22.970421246584493,nan,1599.0
91.0,1.6292259,-18.458240624609484,nan,1599.0
92.0,16.96092,-19.284995122273795,nan,1599.0
93.0,19.200861,-28.629470660574917,nan,1300.2
94.0,8.115474,0.13816016070976572,nan,1599.0
95.0,8.752463,4.173113289959405,nan,1599.0
96.0,2.0138128,10.14994447240178,nan,1599.0
97.0,1.966575,-16.157579477152787,nan,1293.6
98.0,1.6219331,-15.844433658805631,nan,1294.2
99.0,6.0972795,-32.97375886973968,nan,984.2
100.0,2.280437,15.739667696281478,nan,1599.0
101.0,7.346104,25.938076676009718,nan,1599.0
102.0,2.1263592,8.39153829241293,nan,1599.0
103.0,12.138347,16.148032591337646,nan,1599.0
104.0,6.5994673,19.18513674953566,nan,1599.0
105.0,20.489307,-12.198446054986444,nan,1334.8
106.0,6.5500646,-36.72850540168634,nan,985.2
107.0,14.028537,-14.209000767338386,nan,1292.2
108.0,17.820179,-12.12868679375563,nan,1292.4
109.0,14.740518,28.648718451616226,nan,1599.0
110.0,20.759441,23.831841582523275,nan,1599.0
111.0,36.495876,36.675479187696034,nan,1599.0
112.0,20.775803,36.76492298442605,nan,1599.0
113.0,4.634433,63.26707574564434,nan,1599.0
114.0,23.712185,69.68704128846575,nan,1599.0
115.0,5.3570037,60.842294206241014,nan,1599.0
116.0,17.523115,-17.184044317973544,nan,991.6
117.0,8.645045,56.71206736723235,nan,1599.0
118.0,1.558253,62.86539464141161,nan,1599.0
119.0,27.174755,-48.947749222955295,nan,732.2
120.0,15.582281,-9.925132377562315,nan,982.4
121.0,5.066552,51.70489119767903,nan,1599.0
122.0,13.68188,41.75459765226379,nan,1599.0
123.0,21.729269,42.69380424291204,nan,1599.0
124.0,27.706001,18.624605569551182,nan,1323.4
125.0,1.9418123,-46.71605775526562,nan,682.2
