epoch,loss,reward,rnd_loss,steps
1.0,1096.0363,-113.25835910794103,0.005811890121549368,172.2
2.0,525.57294,-110.57537272840837,0.002161663956940174,119.8
3.0,580.8101,-107.82812398708525,0.0009150345576927066,95.2
4.0,432.64883,-107.47197716641828,0.0004965002881363034,76.2
5.0,377.31354,-154.62785367279935,0.00036995040136389434,594.6
6.0,424.57,-164.48659499070703,0.0004015295417048037,629.2
7.0,262.5445,-142.96975711541026,0.00023473626060876995,454.8
8.0,267.4087,-141.7992277472536,0.0002034460339928046,445.8
9.0,253.83246,-152.58960803067993,0.0001435555750504136,518.2
10.0,300.52563,-162.54018040968597,0.00018547571380622685,642.4
11.0,239.89095,-152.02064620798663,0.00010567907884251326,504.4
12.0,247.54266,-137.21650795440524,0.00011147214536322281,359.0
13.0,221.40057,-132.42410477020303,7.646881567779928e-05,358.8
14.0,136.84496,-182.3111674887966,9.738352673593909e-05,942.0
15.0,269.7145,-182.11260977313233,4.061069921590388e-05,970.2
16.0,104.19941,-139.1628355727274,3.610023486544378e-05,1599.0
17.0,35.227066,-116.04145305196694,2.407540705462452e-05,1599.0
18.0,52.341225,-157.9287802263927,2.6289993911632337e-05,1546.8
19.0,64.92469,-204.3022990116005,1.644308758841362e-05,1271.2
20.0,149.63246,-127.22583991699248,2.496322304068599e-05,1163.8
21.0,36.182594,-113.94257676099444,2.9147726309020072e-05,1163.6
22.0,29.586922,-125.64641643257724,2.4343516997760162e-05,488.4
23.0,76.23624,-214.87430823749136,3.923412077710964e-05,1253.6
24.0,187.76814,-157.9979579534061,0.0004290573124308139,1599.0
25.0,4.982089,-163.86306175831675,0.00011279306636424735,1599.0
26.0,0.96169454,-158.11967181349235,3.773390199057758e-05,1599.0
27.0,9.833496,-157.17189407733176,5.651165702147409e-05,1599.0
28.0,7.437086,-150.31491807523173,3.4598873753566295e-05,1291.0
29.0,9.34012,-157.63746162241335,3.802623905357905e-05,1599.0
30.0,14.256286,-157.1700903154133,7.709911005804315e-05,1599.0
31.0,1.1676005,-154.12828246841596,2.6690566301112995e-05,1599.0
32.0,7.661115,-151.93552666293635,4.464118683245033e-05,1599.0
33.0,5.9459705,-154.17932557934688,9.295145719079301e-05,1599.0
34.0,18.159939,-153.05963376293138,6.916822167113423e-05,1599.0
35.0,1.0516586,-154.09777651460436,2.458153358020354e-05,1599.0
36.0,6.344064,-157.79053971122818,2.5147846827167086e-05,1599.0
37.0,1.0191783,-155.34981188121387,3.0962281016400084e-05,1599.0
38.0,17.411932,-155.6109404462158,3.159148036502302e-05,1599.0
39.0,7.44007,-157.0701587975262,5.226218490861356e-05,1599.0
40.0,0.931518,-156.58400547289105,2.220438909716904e-05,1599.0
41.0,0.85341036,-149.62668709111045,1.639119363971986e-05,1298.4
